Player,Country,Start,End,Matches,Innings,NotOuts,Runs,HighScore,HighScoreNotOut,Average,BallsFaced,StrikeRate,Hundreds,Fifties,Ducks,Fours,Sixes
AAP Rivero ,Arg,2023,2024,9,6,0,32,19,FALSE,5.333333333333333,36,88.88888888888889,0,0,2,3,0
AAW Gunawardena,Sri Lanka,1994,1994,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AB Agarkar,India,1998,2007,191,188,0,8021,NA,FALSE,27.850694444444443,0,32.93055555555556,0,0,0,0,0
AB Agarkar ,India,1998,2007,30,41,5,586,109,TRUE,12.147058823529411,11,136.36363636363635,1,0,9,2,0
AB Barath,West Indies,2010,2012,14,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AB Barath ,West Indies,2009,2012,17,30,0,680,104,FALSE,17.482142857142858,39,58.97435897435898,1,4,2,3,0
AB Dinda,India,2010,2013,13,13,0,612,NA,FALSE,51,0,49.5,0,0,0,0,0
AB Dinda ,India,2009,2012,9,2,1,22,19,FALSE,22,24,91.66666666666666,0,0,0,1,0
AB Dursak ,TKY,2019,2019,4,4,0,4,3,FALSE,1,24,16.666666666666664,0,0,2,0,0
AB Fudadin ,West Indies,2012,2012,3,5,1,122,55,FALSE,30.5,0,NA,0,1,0,0,0
AB Howard ,West Indies,1972,1972,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AB Kamara ,Sri LankaE,2021,2021,9,7,2,47,10,TRUE,9.4,70,67.14285714285714,0,0,1,2,0
AB McDonald ,Australia,2009,2009,4,6,1,107,68,FALSE,21.4,0,NA,0,1,1,0,0
AB Mengoumou ,CAM,2021,2022,8,6,1,16,7,FALSE,3.2,48,33.33333333333333,0,0,2,0,0
AB Tancred ,South Africa,1889,1889,2,4,1,87,29,FALSE,29,0,NA,0,0,0,0,0
AB Williams ,West Indies,1978,1979,7,12,0,469,111,FALSE,39.083333333333336,0,NA,2,1,1,0,0
AB de Villiers ,South Africa,2004,2018,192,266,29,10437,278,TRUE,38.394869942196536,1237,135.16572352465644,22,56,13,140,60
AB de Villiers (Afr/SA),NA,2005,2018,228,9,0,202,NA,FALSE,28.857142857142858,0,27.428571428571427,0,0,0,0,0
AC Agar,Australia,2015,2023,22,22,0,958,NA,FALSE,45.61904761904762,0,52.285714285714285,0,0,0,0,0
AC Agar ,Australia,2013,2024,54,36,6,474,98,FALSE,22.0625,278,100.35971223021582,0,1,4,19,9
AC Bannerman ,Australia,1879,1893,28,50,2,1108,94,FALSE,23.083333333333332,0,NA,0,8,3,0,0
AC Bedade,India,1994,1994,13,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AC Botha,Ireland,2006,2011,42,33,0,1134,NA,FALSE,27,0,37.142857142857146,0,0,0,0,0
AC Botha ,Ireland,2008,2010,14,11,1,130,38,FALSE,13,141,92.19858156028369,0,0,2,12,1
AC Cummins ,West Indies,1993,1994,5,6,1,98,50,FALSE,19.6,0,NA,0,1,1,0,0
AC Cummins (CAN/WI),NA,1991,2007,76,74,0,2877,NA,FALSE,31.615384615384617,0,41.395604395604394,0,0,0,0,0
AC Dale,Australia,1997,2000,30,30,0,979,NA,FALSE,30.59375,0,49.875,0,0,0,0,0
AC Dale ,Australia,1998,1999,2,3,0,6,5,FALSE,2,0,NA,0,0,1,0,0
AC Dawson,South Africa,1998,2004,19,19,0,715,NA,FALSE,34.04761904761905,0,42.904761904761905,0,0,0,0,0
AC Dawson ,South Africa,2003,2003,2,1,0,10,10,FALSE,10,0,NA,0,0,0,0,0
AC Douglas ,BER,2019,2023,21,19,1,416,74,FALSE,23.11111111111111,293,141.97952218430035,0,2,1,39,26
AC Evans,Scotland,2009,2023,42,40,0,1679,NA,FALSE,28.948275862068964,0,33.241379310344826,0,0,0,0,0
AC Evans ,Scotland,2015,2022,35,10,2,10,8,FALSE,1.25,17,58.82352941176471,0,0,6,1,0
AC Gilchrist ,Australia,1999,2008,109,150,21,5842,204,TRUE,35.136752136752136,192,141.66666666666669,17,26,14,27,13
AC Gilchrist (AUS/ICC),NA,1996,2008,287,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AC Hudson,South Africa,1991,1997,89,1,0,3,NA,FALSE,Inf,0,Inf,0,0,0,0,0
AC Hudson ,South Africa,1992,1998,35,63,3,2007,163,FALSE,33.45,0,NA,4,13,7,0,0
AC Kose ,TKY,2019,2019,4,4,0,15,15,FALSE,3.75,33,45.45454545454545,0,0,3,3,0
AC MacLaren ,England,1894,1909,35,61,4,1931,140,FALSE,33.87719298245614,0,NA,5,8,4,0,0
AC Parore,New Zealand,1992,2002,179,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AC Parore ,New Zealand,1990,2002,78,128,19,2865,110,FALSE,26.28440366972477,0,NA,2,14,6,0,0
AC Smith ,England,1962,1963,6,7,3,118,69,TRUE,29.5,0,NA,0,1,0,0,0
AC Thomas ,South Africa,2007,2007,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AC Valthapa,United Arab Emirates,2023,2023,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AC Valthapa ,United Arab Emirates,2024,2024,1,1,0,5,5,FALSE,5,12,41.66666666666667,0,0,0,1,0
AC Voges,Australia,2007,2013,31,15,0,276,NA,FALSE,46,0,50.166666666666664,0,0,0,0,0
AC Voges ,Australia,2007,2016,27,36,9,1624,269,TRUE,54.10416666666667,114,121.9298245614035,5,5,2,8,2
AC Waller,Zimbabwe,1987,1997,39,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AC Waller ,Zimbabwe,1996,1996,2,3,0,69,50,FALSE,23,0,NA,0,1,0,0,0
ACB Langton ,South Africa,1935,1939,15,23,4,298,73,TRUE,15.68421052631579,0,NA,0,2,5,0,0
ACF Stokes ,GUE,2019,2022,16,9,1,58,18,TRUE,7.25,62,93.54838709677419,0,0,4,6,1
ACI Lock,Zimbabwe,1996,1996,8,7,0,219,NA,FALSE,27.375,0,36.125,0,0,0,0,0
ACI Lock ,Zimbabwe,1995,1995,1,2,1,8,8,TRUE,8,0,NA,0,0,1,0,0
ACL Richards,West Indies,2007,2007,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
ACL Richards ,West Indies,2007,2007,1,1,0,10,10,FALSE,10,15,66.66666666666666,0,0,0,1,0
ACS Pigott ,England,1984,1984,1,2,1,12,8,TRUE,12,0,NA,0,0,0,0,0
AD Algar ,ESP,2020,2023,6,2,1,40,28,FALSE,40,50,80,0,0,0,2,1
AD Brown,England,1996,2001,16,1,0,5,NA,FALSE,Inf,0,Inf,0,0,0,0,0
AD Fofana ,Mali,2024,2024,3,3,0,3,2,FALSE,1,18,16.666666666666664,0,0,1,0,0
AD Gaekwad,India,1975,1987,15,1,0,39,NA,FALSE,39,0,48,0,0,0,0,0
AD Gaekwad ,India,1974,1985,40,70,4,1985,201,FALSE,30.075757575757574,0,NA,2,10,4,0,0
AD Hales,England,2014,2019,70,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AD Hales ,England,2011,2022,86,96,8,2647,116,TRUE,29.120469083155648,1499,138.35890593729152,1,17,5,225,70
AD Mascarenhas,England,2007,2009,20,20,0,634,NA,FALSE,48.76923076923077,0,63.23076923076923,0,0,0,0,0
AD Mascarenhas ,England,2007,2009,14,13,5,123,31,FALSE,15.375,100,123,0,0,3,8,5
AD Mathews,Sri Lanka,2008,2023,226,163,0,4110,NA,FALSE,32.61904761904762,0,42.25396825396825,0,0,0,0,0
AD Mathews ,Sri Lanka,2009,2024,204,275,49,9356,200,TRUE,36.56806722689076,1175,120.51063829787235,16,50,7,92,50
AD Mullally,England,1996,2001,50,49,0,1728,NA,FALSE,27.428571428571427,0,42.84126984126984,0,0,0,0,0
AD Mullally ,England,1996,2001,19,27,4,127,24,FALSE,5.521739130434782,0,NA,0,0,12,0,0
AD Nourse ,South Africa,1935,1951,34,62,7,2960,231,FALSE,53.81818181818182,0,NA,9,14,3,0,0
AD Ogilvie ,Australia,1977,1978,5,10,0,178,47,FALSE,17.8,0,NA,0,0,3,0,0
AD Pougher ,England,1892,1892,1,1,0,17,17,FALSE,17,0,NA,0,0,0,0,0
AD Poynter,Ireland,2008,2014,19,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AD Poynter ,Ireland,2012,2016,19,14,3,219,57,FALSE,19.90909090909091,184,119.0217391304348,0,1,1,21,8
AD Russell,West Indies,2011,2019,56,55,0,2229,NA,FALSE,31.84285714285714,0,32.714285714285715,0,0,0,0,0
AD Russell ,West Indies,2010,2024,84,73,24,1065,71,FALSE,12.072916666666666,648,164.04320987654322,0,3,9,63,89
ADG Matthews ,England,1937,1937,1,1,1,2,2,TRUE,Inf,0,NA,0,0,0,0,0
ADG Roberts,New Zealand,1976,1976,1,1,0,30,NA,FALSE,30,0,56,0,0,0,0,0
ADG Roberts ,New Zealand,1976,1976,7,12,1,254,84,TRUE,23.09090909090909,0,NA,0,1,2,0,0
ADJ Pitcher,BER,2007,2007,3,3,0,80,NA,FALSE,Inf,0,Inf,0,0,0,0,0
ADL Stokoe ,IOM,2021,2021,4,1,0,4,4,FALSE,4,9,44.44444444444444,0,0,0,0,0
ADR Campbell,Zimbabwe,1992,2003,188,30,0,434,NA,FALSE,36.166666666666664,0,42.416666666666664,0,0,0,0,0
ADR Campbell ,Zimbabwe,1992,2002,60,109,4,2858,103,FALSE,27.21904761904762,0,NA,2,18,10,0,0
ADS Fletcher,West Indies,2008,2016,25,3,0,26,NA,FALSE,Inf,0,Inf,0,0,0,0,0
ADS Fletcher ,West Indies,2008,2024,58,55,7,984,84,TRUE,20.5,884,111.31221719457014,0,6,7,67,53
AE Dick ,New Zealand,1961,1965,17,30,4,370,50,TRUE,14.23076923076923,0,NA,0,1,4,0,0
AE Dipper ,England,1921,1921,1,2,0,51,40,FALSE,25.5,0,NA,0,0,0,0,0
AE Fagg ,England,1936,1939,5,8,0,150,39,FALSE,18.75,0,NA,0,0,0,0,0
AE Greenidge,West Indies,1978,1978,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AE Greenidge ,West Indies,1978,1979,6,10,0,222,69,FALSE,22.2,0,NA,0,2,2,0,0
AE Hall ,South Africa,1923,1931,7,8,2,11,5,FALSE,1.8333333333333333,0,NA,0,0,4,0,0
AE Isesele ,NGA,2022,2023,13,12,4,89,44,FALSE,11.125,84,105.95238095238095,0,0,1,7,4
AE Knight ,England,1904,1904,3,6,1,81,70,TRUE,16.2,0,NA,0,1,3,0,0
AE Moss ,England,1954,1960,9,7,1,61,26,FALSE,10.166666666666666,0,NA,0,0,1,0,0
AE Ochse ,South Africa,1889,1889,2,4,0,16,8,FALSE,4,0,NA,0,0,0,0,0
AE Paraam ,SGP,2019,2024,17,15,5,485,100,TRUE,48.5,341,142.22873900293257,1,3,1,47,16
AE Relf ,England,1903,1914,13,21,3,416,63,FALSE,23.11111111111111,0,NA,0,1,1,0,0
AE Stoddart ,England,1888,1898,16,30,2,996,173,FALSE,35.57142857142857,0,NA,2,3,3,0,0
AE Trott ,Australia/England,1895,1899,5,9,3,228,85,TRUE,38,0,NA,0,2,2,0,0
AEE Vogler ,South Africa,1906,1911,15,26,6,340,65,FALSE,17,0,NA,0,2,4,0,0
AER Gilligan ,England,1922,1925,11,16,3,209,39,TRUE,16.076923076923077,0,NA,0,0,2,0,0
AEV Hartkopf ,Australia,1925,1925,1,2,0,80,80,FALSE,40,0,NA,0,1,1,0,0
AEV Puentes ,Chile,2023,2023,2,1,1,4,4,TRUE,Inf,14,28.57142857142857,0,0,0,0,0
AF Buurman,NED,2007,2011,17,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AF Buurman ,NED,2010,2010,4,2,0,0,0,FALSE,0,4,0,0,0,2,0,0
AF Giles,England,1997,2005,62,57,0,2069,NA,FALSE,37.61818181818182,0,51.92727272727273,0,0,0,0,0
AF Giles ,England,1998,2006,54,81,13,1421,59,FALSE,20.897058823529413,0,NA,0,4,9,0,0
AF Ifill ,CAY,2019,2023,19,15,3,104,25,FALSE,8.666666666666666,166,62.65060240963856,0,0,1,5,1
AF Kippax ,Australia,1925,1934,22,34,1,1192,146,FALSE,36.121212121212125,0,NA,2,8,1,0,0
AF Lissette ,New Zealand,1956,1956,2,4,2,2,1,TRUE,1,0,NA,0,0,2,0,0
AF Milne,New Zealand,2012,2024,50,48,0,2027,NA,FALSE,35.56140350877193,0,39.333333333333336,0,0,0,0,0
AF Milne ,New Zealand,2010,2024,53,21,11,83,16,TRUE,8.3,86,96.51162790697676,0,0,3,1,6
AF Rae ,West Indies,1948,1953,15,24,2,1016,109,FALSE,46.18181818181818,0,NA,4,4,1,0,0
AF Sattaur,Canada,2003,2003,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AFA Lilley ,England,1896,1909,35,52,8,903,84,FALSE,20.522727272727273,0,NA,0,4,10,0,0
AFG Griffith,West Indies,1996,2000,9,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AFG Griffith ,West Indies,1997,2000,14,27,1,638,114,FALSE,24.53846153846154,0,NA,1,4,4,0,0
AG Achar ,SGP,2019,2023,9,3,2,3,2,TRUE,3,5,60,0,0,0,0,0
AG Archer ,England,1899,1899,1,2,1,31,24,TRUE,31,0,NA,0,0,0,0,0
AG Barrett ,West Indies,1971,1975,6,7,1,40,19,FALSE,6.666666666666667,0,NA,0,0,1,0,0
AG Chipperfield ,Australia,1934,1938,14,20,3,552,109,FALSE,32.470588235294116,0,NA,1,2,1,0,0
AG Cremer,Zimbabwe,2009,2018,96,95,0,3597,NA,FALSE,30.22689075630252,0,39.32773109243698,0,0,0,0,0
AG Cremer ,Zimbabwe,2005,2018,48,57,11,608,102,TRUE,10.797202797202797,102,66.66666666666666,1,0,9,2,0
AG Davies,Scotland,1999,1999,5,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AG Fairfax ,Australia,1929,1931,10,12,4,410,65,FALSE,51.25,0,NA,0,4,0,0,0
AG Ganteaume ,West Indies,1948,1948,1,1,0,112,112,FALSE,112,0,NA,1,0,0,0,0
AG Huckle,Zimbabwe,1997,1999,19,18,0,661,NA,FALSE,94.42857142857143,0,122.57142857142857,0,0,0,0,0
AG Huckle ,Zimbabwe,1997,1998,8,14,3,74,28,TRUE,6.7272727272727275,0,NA,0,0,7,0,0
AG Hurst,Australia,1975,1979,8,7,0,203,NA,FALSE,16.916666666666668,0,33.5,0,0,0,0,0
AG Hurst ,Australia,1974,1979,12,20,3,102,26,FALSE,6,0,NA,0,0,10,0,0
AG Kripal Singh ,India,1955,1964,14,20,5,422,100,TRUE,28.133333333333333,0,NA,1,2,4,0,0
AG Milkha Singh ,India,1960,1961,4,6,0,92,35,FALSE,15.333333333333334,0,NA,0,0,0,0,0
AG Prince ,South Africa,2002,2011,67,105,16,3670,162,TRUE,23.323863636363637,6,83.33333333333334,11,11,7,0,0
AG Prince (Afr/SA),NA,2002,2007,52,1,0,3,NA,FALSE,Inf,0,Inf,0,0,0,0,0
AG Puttick,South Africa,2005,2005,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AG Roe ,Chile,2023,2023,2,2,0,13,13,FALSE,6.5,37,35.13513513513514,0,0,1,2,0
AG Steel ,England,1880,1888,13,20,3,600,148,FALSE,35.294117647058826,0,NA,2,0,1,0,0
AG Weligamage ,HUN,2021,2022,14,11,4,103,45,FALSE,14.714285714285714,100,103,0,0,0,4,8
AG Wharf,England,2004,2005,13,13,0,428,NA,FALSE,23.77777777777778,0,32.44444444444444,0,0,0,0,0
AGD Wickremasinghe,Sri Lanka,1992,1993,4,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AGD Wickremasinghe ,Sri Lanka,1989,1992,3,3,1,17,13,TRUE,8.5,0,NA,0,0,0,0,0
AGR Loudon,England,2006,2006,1,1,0,36,NA,FALSE,Inf,0,Inf,0,0,0,0,0
AGS Gous,United States of America,2024,2024,5,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AGS Gous ,United States of America,2024,2024,23,22,1,692,81,FALSE,32.95238095238095,475,145.68421052631578,0,6,1,59,38
AH Bakewell ,England,1931,1935,6,9,0,409,107,FALSE,45.44444444444444,0,NA,1,3,0,0,0
AH Gray,West Indies,1985,1991,25,24,0,835,NA,FALSE,18.977272727272727,0,28.863636363636363,0,0,0,0,0
AH Gray ,West Indies,1986,1987,5,8,2,48,12,TRUE,8,0,NA,0,0,2,0,0
AH Jarvis ,Australia,1885,1895,11,21,3,303,82,FALSE,16.833333333333332,0,NA,0,1,1,0,0
AH Jones,New Zealand,1987,1995,87,11,0,216,NA,FALSE,54,0,76.5,0,0,0,0,0
AH Jones ,New Zealand,1987,1995,39,74,8,2922,186,FALSE,44.27272727272727,0,NA,7,11,2,0,0
AH Kardar ,India/Pakistan,1946,1958,26,42,3,927,93,FALSE,23.76923076923077,0,NA,0,5,2,0,0
AH McKinnon ,South Africa,1960,1967,8,13,7,107,27,FALSE,17.833333333333332,0,NA,0,0,0,0,0
AH Omarshah,Zimbabwe,1983,1996,28,25,0,812,NA,FALSE,45.111111111111114,0,59.833333333333336,0,0,0,0,0
AH Omarshah ,Zimbabwe,1992,1996,3,5,0,122,62,FALSE,24.4,0,NA,0,1,0,0,0
AHC Cooper ,South Africa,1913,1913,1,2,0,6,6,FALSE,3,0,NA,0,0,1,0,0
AHH Gilligan ,England,1930,1930,4,4,0,71,32,FALSE,17.75,0,NA,0,0,0,0,0
AHP Scott ,West Indies,1953,1953,1,1,0,5,5,FALSE,5,0,NA,0,0,0,0,0
AI Kallicharran,West Indies,1973,1981,31,4,0,64,NA,FALSE,21.333333333333332,0,35,0,0,0,0,0
AI Kallicharran ,West Indies,1972,1981,66,109,10,4399,187,FALSE,44.43434343434343,0,NA,12,21,10,0,0
AI Taylor ,South Africa,1956,1956,1,2,0,18,12,FALSE,9,0,NA,0,0,0,0,0
AIC Dodemaide,Australia,1988,1993,24,24,0,753,NA,FALSE,20.916666666666668,0,36.861111111111114,0,0,0,0,0
AIC Dodemaide ,Australia,1987,1992,10,15,6,202,50,FALSE,22.444444444444443,0,NA,0,1,0,0,0
AJ Ayannaike ,NGA,2019,2021,20,19,0,129,33,FALSE,6.7894736842105265,166,77.71084337349397,0,0,5,10,3
AJ Bell ,South Africa,1929,1935,16,23,12,69,26,TRUE,6.2727272727272725,0,NA,0,0,6,0,0
AJ Bichel,Australia,1997,2004,67,66,0,2463,NA,FALSE,31.576923076923077,0,41.756410256410255,0,0,0,0,0
AJ Bichel ,Australia,1997,2003,19,22,1,355,71,FALSE,16.904761904761905,0,NA,0,1,3,0,0
AJ Burger,Namibia,2003,2003,6,5,0,104,NA,FALSE,34.666666666666664,0,32,0,0,0,0,0
AJ Doolan ,Australia,2014,2014,4,8,0,191,89,FALSE,23.875,0,NA,0,1,1,0,0
AJ Evans ,England,1921,1921,1,2,0,18,14,FALSE,9,0,NA,0,0,0,0,0
AJ Finch,Australia,2013,2022,146,21,0,259,NA,FALSE,64.75,0,71,0,0,0,0,0
AJ Finch ,Australia,2011,2022,108,113,12,3398,172,FALSE,31.042857142857144,2189,142.53083599817268,2,21,9,309,125
AJ Fothergill ,England,1889,1889,2,2,0,33,32,FALSE,16.5,0,NA,0,0,0,0,0
AJ Hall,South Africa,1999,2007,88,78,0,2515,NA,FALSE,26.473684210526315,0,35.16842105263158,0,0,0,0,0
AJ Hall ,South Africa,2002,2007,23,34,4,771,163,FALSE,18.60344827586207,10,110.00000000000001,1,3,7,1,0
AJ Hollioake,England,1996,1999,35,32,0,1019,NA,FALSE,31.84375,0,37.75,0,0,0,0,0
AJ Hollioake ,England,1997,1998,4,6,0,65,45,FALSE,10.833333333333334,0,NA,0,0,1,0,0
AJ Hosein,West Indies,2021,2023,38,38,0,1687,NA,FALSE,29.596491228070175,0,36.666666666666664,0,0,0,0,0
AJ Hosein ,West Indies,2021,2024,65,27,13,211,44,TRUE,15.071428571428571,190,111.05263157894736,0,0,3,14,10
AJ Ireland,Zimbabwe,2005,2007,26,26,0,1115,NA,FALSE,29.342105263157894,0,34.89473684210526,0,0,0,0,0
AJ Ireland ,Zimbabwe,2006,2006,1,1,1,2,2,TRUE,Inf,3,66.66666666666666,0,0,0,0,0
AJ Jabiri ,TAN,2022,2024,18,16,0,139,27,FALSE,8.6875,232,59.91379310344828,0,0,2,12,1
AJ Lamb,England,1982,1992,122,1,0,3,NA,FALSE,Inf,0,Inf,0,0,0,0,0
AJ Lamb ,England,1982,1992,79,139,10,4656,142,FALSE,36.093023255813954,0,NA,14,18,9,0,0
AJ Mackay,Zimbabwe,2001,2001,3,3,0,137,NA,FALSE,Inf,0,Inf,0,0,0,0,0
AJ McKay,New Zealand,2010,2012,19,19,0,800,NA,FALSE,29.62962962962963,0,34.2962962962963,0,0,0,0,0
AJ McKay ,New Zealand,2010,2010,3,3,1,25,20,TRUE,12.5,1,0,0,0,1,0,0
AJ Michael ,Samoa,2019,2022,10,10,2,134,23,FALSE,16.75,164,81.70731707317073,0,0,0,10,3
AJ Mosca ,ITA,2022,2024,13,12,3,347,78,FALSE,38.55555555555556,293,118.43003412969284,0,2,1,30,6
AJ Parmar ,NOR,2024,2024,8,2,2,1,1,TRUE,Inf,3,33.33333333333333,0,0,0,0,0
AJ Penn,New Zealand,1997,2001,5,5,0,201,NA,FALSE,201,0,159,0,0,0,0,0
AJ Pithey ,South Africa,1957,1965,17,27,1,819,154,FALSE,31.5,0,NA,1,4,2,0,0
AJ Pycroft,Zimbabwe,1983,1992,20,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AJ Pycroft ,Zimbabwe,1992,1992,3,5,0,152,60,FALSE,30.4,0,NA,0,1,0,0,0
AJ Redmond,New Zealand,2009,2010,6,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AJ Redmond ,New Zealand,2008,2013,15,22,1,451,83,FALSE,21.333333333333336,84,150,0,3,1,19,2
AJ Richardson ,Australia,1924,1926,9,13,0,403,100,FALSE,31,0,NA,1,2,1,0,0
AJ Staal ,NED,2019,2021,14,12,4,127,28,TRUE,15.875,97,130.9278350515464,0,0,4,7,7
AJ Stewart,England,1989,2003,170,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AJ Stewart ,England,1990,2003,133,235,21,8463,190,FALSE,39.546728971962615,0,NA,15,45,14,0,0
AJ Strauss,England,2003,2011,127,1,0,3,NA,FALSE,Inf,0,Inf,0,0,0,0,0
AJ Strauss ,England,2004,2012,104,182,6,7110,177,FALSE,29.58139534883721,64,114.0625,21,27,16,9,0
AJ Traicos,Zimbabwe,1983,1993,27,26,0,987,NA,FALSE,51.94736842105263,0,80.21052631578948,0,0,0,0,0
AJ Traicos ,South Africa/Zimbabwe,1970,1993,7,10,4,19,5,TRUE,3.1666666666666665,0,NA,0,0,2,0,0
AJ Tudor,England,2002,2002,3,3,0,136,NA,FALSE,34,0,31.75,0,0,0,0,0
AJ Tudor ,England,1998,2002,10,16,4,229,99,TRUE,19.083333333333332,0,NA,0,1,2,0,0
AJ Turner,Australia,2019,2021,9,2,0,60,NA,FALSE,30,0,42,0,0,0,0,0
AJ Turner ,Australia,2017,2023,19,14,5,110,24,FALSE,12.222222222222221,131,83.96946564885496,0,0,1,4,2
AJ Tye,Australia,2018,2018,7,7,0,392,NA,FALSE,32.666666666666664,0,32.25,0,0,0,0,0
AJ Tye ,Australia,2016,2021,32,15,7,83,20,FALSE,10.375,76,109.21052631578947,0,0,3,5,4
AJ Watkins ,England,1948,1952,15,24,4,810,137,TRUE,40.5,0,NA,2,4,2,0,0
AJ Webbe ,England,1879,1879,1,2,0,4,4,FALSE,2,0,NA,0,0,1,0,0
AJ Woodcock,Australia,1974,1974,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AJ Woodcock ,Australia,1974,1974,1,1,0,27,27,FALSE,27,0,NA,0,0,0,0,0
AJA Samuels ,COK,2024,2024,6,2,2,14,11,TRUE,Inf,29,48.275862068965516,0,0,0,0,0
AJL Hill ,England,1896,1896,3,4,0,251,124,FALSE,62.75,0,NA,1,1,0,0,0
AJW McIntyre ,England,1950,1955,3,6,0,19,7,FALSE,3.1666666666666665,0,NA,0,0,1,0,0
AJY Hopkins ,Australia,1902,1909,20,33,2,509,43,FALSE,16.419354838709676,0,NA,0,0,4,0,0
AK Davidson ,Australia,1953,1963,44,61,7,1328,80,FALSE,24.59259259259259,0,NA,0,5,1,0,0
AK Kitchen ,New Zealand,2017,2018,5,4,1,38,16,FALSE,12.666666666666666,32,118.75,0,0,0,3,1
AK Kuruppuarachchi ,Sri Lanka,1986,1987,2,2,2,0,0,TRUE,NA,0,NA,0,0,0,0,0
AK Mandal ,NEP,2015,2015,2,2,0,11,9,FALSE,5.5,25,44,0,0,0,0,0
AK Markram,South Africa,2017,2024,71,33,0,915,NA,FALSE,45.75,0,48.25,0,0,0,0,0
AK Markram ,South Africa,2017,2024,98,127,9,3936,152,FALSE,32.78477929984779,950,143.89473684210526,7,20,8,123,56
AK Mohan ,FIN,2019,2023,25,25,0,375,61,FALSE,15,423,88.65248226950354,0,1,3,24,15
AK Muslar ,Blz,2019,2021,9,9,2,54,15,FALSE,7.714285714285714,99,54.54545454545454,0,0,2,3,2
AK Patel,India,1984,1985,8,6,0,263,NA,FALSE,37.57142857142857,0,51.42857142857143,0,0,0,0,0
AK Perera,Sri Lanka,2013,2019,6,3,0,33,NA,FALSE,Inf,0,Inf,0,0,0,0,0
AK Perera ,Sri Lanka,2013,2019,6,5,0,59,16,FALSE,11.8,65,90.76923076923077,0,0,0,5,1
AK Roy ,India,1969,1969,4,7,0,91,48,FALSE,13,0,NA,0,0,2,0,0
AK Sah,NEP,2018,2024,16,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
AK Sah ,NEP,2018,2024,12,11,0,214,41,FALSE,19.454545454545453,176,121.59090909090908,0,0,1,19,12
AK Sengupta ,India,1959,1959,1,2,0,9,8,FALSE,4.5,0,NA,0,0,0,0,0
AK Sharma,India,1988,1993,31,29,0,875,NA,FALSE,58.333333333333336,0,76,0,0,0,0,0
AK Sharma ,India,1988,1988,1,2,0,53,30,FALSE,26.5,0,NA,0,0,0,0,0
AK Zesers,Australia,1987,1987,2,2,0,74,NA,FALSE,74,0,90,0,0,0,0,0
AL Apte ,India,1959,1959,1,2,0,15,8,FALSE,7.5,0,NA,0,0,0,0,0
AL Hassett ,Australia,1938,1953,43,69,3,3073,198,TRUE,46.56060606060606,0,NA,10,11,1,0,0
AL Kandappah,Canada,2007,2007,2,1,0,4,NA,FALSE,Inf,0,Inf,0,0,0,0,0
AL Kerai ,Sri LankaE,2021,2021,9,9,1,76,24,FALSE,9.5,124,61.29032258064516,0,0,3,2,2
AL Leutogi ,Samoa,2023,2023,2,1,1,13,13,TRUE,Inf,6,216.66666666666666,0,0,0,0,1
AL Logie,West Indies,1981,1993,158,4,0,18,NA,FALSE,Inf,0,Inf,0,0,0,0,0
AL Logie ,West Indies,1983,1991,52,78,9,2470,130,FALSE,35.79710144927536,0,NA,2,16,8,0,0
AL Mann ,Australia,1977,1978,4,8,0,189,105,FALSE,23.625,0,NA,1,0,2,0,0
AL Ochse ,South Africa,1928,1929,3,4,1,11,4,TRUE,3.6666666666666665,0,NA,0,0,0,0,0
AL Padmore ,West Indies,1976,1976,2,2,1,8,8,TRUE,8,0,NA,0,0,1,0,0
AL Phehlukwayo,South Africa,2016,2024,83,77,0,2971,NA,FALSE,30.947916666666668,0,32.322916666666664,0,0,0,0,0
AL Phehlukwayo ,South Africa,2017,2024,46,29,9,185,27,TRUE,9.36111111111111,153,108.49673202614379,0,0,8,16,5
